CODE,ED_NAME,COUNTY,Planning Region,Pop_By_Place_Of_Birth_Ireland_2011,Perc_Pop_By_Place_Of_Birth_Ireland_2011,Perc_Pop_By_Nationality_Ireland_2011,Perc_Pop_By_Nationality_Poland_2011,Perc_Pop_By_Religion_Catholic_2011,Perc_Speakers_Of_Foreign_Languages_Ability_To_Speak_English_Not_At_All_2011
2132,121 Kilscannell,Limerick County,Southern,487,91.71,96.05,0,94.19,0
2133,122 Lismakeery,Limerick County,Southern,405,94.85,97.42,0,96.5,0
2134,123 Loghill,Limerick County,Southern,601,82.33,85.21,0.41,87.06,0
2135,124 Mohernagh,Limerick County,Southern,125,90.58,97.1,0,95.65,0
2136,125 Nantinan,Limerick County,Southern,690,91.03,94.99,0,88.67,0
2137,126 Pallaskenry,Limerick County,Southern,981,92.29,95.95,0.38,91.17,0
2138,127 Rathkeale Rural,Limerick County,Southern,302,94.08,98.44,0,97.2,0
2139,128 Rathkeale Urban,Limerick County,Southern,1266,86.3,93.73,0.41,94.86,7.94
2140,129 Riddlestown,Limerick County,Southern,537,90.86,94.75,0.17,94.6,0
2141,130 Shanagolden,Limerick County,Southern,816,89.38,92.88,2.52,92.6,0
2142,131 Shanid,Limerick County,Southern,478,92.1,96.92,0,93.31,0
2143,132 Bilboa,Limerick County,Southern,371,91.83,95.54,0,94.32,0
2144,133 Doon South,Limerick County,Southern,1164,90.51,95.8,0.31,94.88,4.55
2145,134 Grean,Limerick County,Southern,1372,91.96,95.44,0.87,93.88,1.64
2146,135 Oola,Limerick County,Southern,995,94.31,95.36,0.19,95,0
2147,136 Templebredon,Limerick County,Southern,498,91.04,95.25,0.18,93.64,0
2148,001 Nenagh East Urban,Tipperary,Southern,2216,76.6,77.29,8.4,86.06,5.34
2149,002 Nenagh West Urban,Tipperary,Southern,3888,76.63,77.97,10.17,87.36,5.82
2150,003 Templemore,Tipperary,Southern,1671,86.58,88.55,5.8,92.07,5.69
2151,004 Thurles Urban,Tipperary,Southern,5879,85.35,87.41,4.34,90.86,4.96
2152,005 Aglishcloghane,Tipperary,Southern,281,93.98,94.98,0,87.63,0
2153,006 Ballingarry,Tipperary,Southern,466,88.09,90.93,0.19,80.79,0
2154,007 Ballylusky,Tipperary,Southern,310,89.6,92.77,0,84.81,0
2155,008 Borrisokane,Tipperary,Southern,1134,88.32,91.82,0,89.72,3.9
2156,009 Carrig,Tipperary,Southern,164,94.25,96.55,0,93.1,0
2157,010 Cloghjordan,Tipperary,Southern,845,87.29,91.22,0.41,67.52,0
2158,011 Cloghprior,Tipperary,Southern,254,88.5,93.38,0,93.88,0
2159,012 Clohaskin,Tipperary,Southern,218,91.6,95.38,0.42,90.91,0
2160,013 Finnoe,Tipperary,Southern,172,91.49,93.09,0.53,75,0
2161,014 Graigue,Tipperary,Southern,259,86.91,88.93,0,90.64,0
2162,015 Kilbarron,Tipperary,Southern,507,86.37,92.33,0,87.19,0
2163,016 Lorrha East,Tipperary,Southern,292,93.59,97.12,0.32,89.97,0
2164,017 Lorrha West,Tipperary,Southern,291,90.94,95.94,0,86.92,0
2165,018 Mertonhall,Tipperary,Southern,156,90.17,93.06,0.58,58.43,0
2166,019 Rathcabban,Tipperary,Southern,274,88.67,91.26,0,91.03,0
2167,020 Redwood,Tipperary,Southern,120,93.75,99.22,0,96.88,0
2168,021 Riverstown,Tipperary,Southern,520,92.36,95.91,0.71,93.11,10.53
2169,022 Terryglass,Tipperary,Southern,416,88.89,93.38,0,90.4,0
2170,023 Uskane,Tipperary,Southern,230,92.74,94.35,0.81,79.84,0
2171,024 Abington,Tipperary,Southern,569,92.97,94.28,0,91.22,0
2172,025 Aghnameadle,Tipperary,Southern,279,96.21,96.9,0,94.83,0
2173,026 Ardcrony,Tipperary,Southern,464,89.4,92.29,0,92.57,14.29
2174,027 Ballina,Tipperary,Southern,2320,79.26,84.87,4.37,83.31,3.54
2175,028 Ballygibbon,Tipperary,Southern,574,91.26,93.64,1.59,91.43,0
2176,029 Ballymackey,Tipperary,Southern,495,90.83,94.86,0.92,91.03,0
2177,030 Ballynaclogh,Tipperary,Southern,605,90.98,95.79,0,91.45,0
2178,031 Birdhill,Tipperary,Southern,662,90.81,93.14,0.27,90.12,0
2179,032 Burgesbeg,Tipperary,Southern,382,94.32,95.31,0,94.81,0
2180,033 Carrigatogher,Tipperary,Southern,615,89.78,95.62,0.15,96.5,0
2181,034 Castletown,Tipperary,Southern,1245,85.57,91.27,1.03,90.4,1.89
2182,035 Derrycastle,Tipperary,Southern,363,84.22,88.86,0.23,81.8,0
2183,036 Dolla,Tipperary,Southern,219,93.59,93.16,0,92.77,0
2184,701 037/045 Greenhall/Lackagh,Tipperary,Southern,339,93.39,90.36,0.28,88.04,0
2185,038 Kilcomenty,Tipperary,Southern,638,96.08,98.04,0,97.02,0
2186,039 Kilkeary,Tipperary,Southern,623,95.85,96.62,0.77,93.24,0
2187,040 Killoscully,Tipperary,Southern,374,89.69,92.33,0.48,90.67,0
2188,041 Kilmore,Tipperary,Southern,619,91.3,94.4,0.44,91.64,0
2189,042 Kilnaneave,Tipperary,Southern,447,95.11,96.38,0.64,93.02,8
2190,043 Kilnarath,Tipperary,Southern,294,88.02,92.51,1.5,91.02,20
2191,044 Knigh,Tipperary,Southern,657,86.68,92.61,0.79,90.85,0
2192,046 Latteragh,Tipperary,Southern,633,92.01,94.19,0.73,93.46,0
2193,047 Monsea,Tipperary,Southern,605,90.57,95.21,0.3,86.64,5
2194,048 Nenagh Rural,Tipperary,Southern,1701,91.4,94.73,0.86,92.77,5.06
2195,049 Newport,Tipperary,Southern,2461,90.44,91.51,0.74,90.07,2.05
2196,050 Templederry,Tipperary,Southern,123,87.23,90.78,0,84.4,0
2197,051 Youghalarra,Tipperary,Southern,819,90.3,94.6,1.1,95.18,2.56
2198,052 Borrisnafarney,Tipperary,Southern,275,92.91,94.59,0.34,92.23,0
2199,053 Borrisnoe,Tipperary,Southern,103,97.17,96.23,0,89.72,0
2200,054 Bourney East,Tipperary,Southern,239,94.09,96.06,0,92.55,0
2201,055 Bourney West,Tipperary,Southern,364,94.79,96.09,0,85.53,0
2202,056 Killavinoge,Tipperary,Southern,401,90.72,92.31,0,92.08,0
2203,057 Killea,Tipperary,Southern,363,95.53,96.05,0,93.7,0
2204,058 Rathnaveoge,Tipperary,Southern,263,94.95,97.47,0,89.21,0
2205,059 Roscrea,Tipperary,Southern,5161,82.16,83.4,3.02,88.79,6.74
2206,060 Timoney,Tipperary,Southern,318,91.38,95.69,0,84.81,0
2207,061 Ballycahill,Tipperary,Southern,405,95.29,96.94,0,95.62,0
2208,062 Ballymurreen,Tipperary,Southern,233,94.72,96.34,0,85.83,9.09
2209,063 Borrisoleigh,Tipperary,Southern,1071,87.21,89.41,1.22,92.04,4.26
2210,064 Drom,Tipperary,Southern,1044,90.86,94.34,1.04,94.35,6.06
2211,065 Foilnaman,Tipperary,Southern,301,90.94,92.45,0.3,90.06,0
2212,066 Glenkeen,Tipperary,Southern,390,93.08,95.47,0,94.03,0
2213,067 Gortkelly,Tipperary,Southern,493,93.73,94.87,0,96.2,0
2214,068 Holycross,Tipperary,Southern,1259,91.23,95.8,0.07,95.62,0
2215,069 Inch,Tipperary,Southern,379,92.44,96.59,0,95.4,0
2216,070 Kilrush,Tipperary,Southern,480,92.31,94.42,1.15,90.25,5.26
2217,071 Littleton,Tipperary,Southern,1004,92.79,95.84,0.28,95.04,0
2218,072 Longfordpass,Tipperary,Southern,271,91.55,94.59,0,96.98,0
2219,073 Loughmoe,Tipperary,Southern,608,95.3,97.18,0.31,94.98,0
2220,074 Moyaliff,Tipperary,Southern,370,91.36,95.06,0,89.22,0
2221,075 Moycarky,Tipperary,Southern,520,94.89,96.9,0.36,94.72,0
2222,076 Moyne,Tipperary,Southern,489,91.92,94.55,0.19,93.23,7.69
2223,077 Rahelty,Tipperary,Southern,695,91.45,94.87,0,95.42,0
2224,078 Templetouhy,Tipperary,Southern,785,92.9,95.15,0.12,94.35,0
2225,079 Thurles Rural,Tipperary,Southern,2043,89.06,91.76,4.05,92.35,6.74
2226,080 Twomileborris,Tipperary,Southern,726,90.41,95.89,0,94.8,0
2227,081 Upperchurch,Tipperary,Southern,311,94.82,95.43,0,94.53,0
2228,082 Carrickbeg Urban,Tipperary,Southern,1336,87.55,89.91,3.01,93.22,3.64
2229,083 Carrick-on-Suir Urban,Tipperary,Southern,3740,86.16,87.56,2.4,90.69,5.47
2230,084 Cashel Urban,Tipperary,Southern,1814,80.91,82.29,5.98,88.53,4.8
2231,085 Clonmel East Urban,Tipperary,Southern,3063,79.27,81.24,8.46,87.2,3.36
2232,086 Clonmel West Urban,Tipperary,Southern,5016,88.51,89.25,2.98,90.88,3.8
2233,087 Tipperary East Urban,Tipperary,Southern,2007,81.65,83.6,4.43,88.41,2.27
2234,088 Tipperary West Urban,Tipperary,Southern,1494,80.71,82.66,5.35,89.54,5.51
2235,089 Carrick-on-Suir Rural,Tipperary,Southern,436,87.03,91.42,1,93.61,5.56
2236,090 Garrangibbon,Tipperary,Southern,561,89.76,90.56,0.96,90.54,0
2237,091 Kilmurry,Tipperary,Southern,312,91.5,94.72,0.29,89.77,0
2238,092 Newtown,Tipperary,Southern,371,87.91,93.84,0,90.28,0
2239,093 Ardmayle,Tipperary,Southern,557,88.55,91.89,0.32,92.28,0
2240,094 Ardsallagh,Tipperary,Southern,377,88.08,91.82,0,85.06,8.33
2241,095 Ballysheehan,Tipperary,Southern,460,92.74,93.95,0,94.19,4.55
2242,096 Cashel Rural,Tipperary,Southern,2051,76.87,78.11,7.98,87.39,4.43
2243,097 Clogher,Tipperary,Southern,222,92.12,95.44,0,95.49,0
2244,098 Cloneen,Tipperary,Southern,419,91.29,95.21,0,92.42,0
2245,099 Clonoulty East,Tipperary,Southern,500,94.88,96.96,0,96.98,0
2246,100 Clonoulty West,Tipperary,Southern,605,90.16,92.25,0,91.96,10.81
2247,101 Colman,Tipperary,Southern,393,88.51,90.77,0.9,89.8,0
2248,102 Cooleagh,Tipperary,Southern,490,90.74,93.15,0.37,94.64,0
2249,103 Drangan,Tipperary,Southern,605,92.09,94.37,0.3,95.05,0
2250,104 Fethard,Tipperary,Southern,797,88.56,92.22,0,90.67,2.17
2251,105 Gaile,Tipperary,Southern,665,87.73,89.97,1.19,90.67,5.77
2252,106 Graigue,Tipperary,Southern,137,90.13,90.13,0,88.89,20
2253,107 Greystown,Tipperary,Southern,385,86.91,90.07,0.9,89.21,5.56
2254,108 Killeenasteena,Tipperary,Southern,597,89.37,94.31,0,90.11,0
2255,109 Killenaule,Tipperary,Southern,1124,90.79,93.7,0.08,93.7,1.82
2256,110 Kilpatrick,Tipperary,Southern,840,87.32,89.19,0.52,87.73,6.94
2257,111 Knockgraffon,Tipperary,Southern,707,90.87,94.6,0.26,94.88,0
2258,112 Magorban,Tipperary,Southern,547,86.55,91.46,1.74,92.49,2.56
2259,113 Nodstown,Tipperary,Southern,501,92.27,96.69,0.18,95.95,0
2260,114 Oughterleague,Tipperary,Southern,498,90.38,94.01,0,91.5,0
2261,115 Peppardstown,Tipperary,Southern,1151,86.22,89.81,0.6,90.01,0
2262,116 Tullamain,Tipperary,Southern,578,85,86.62,0.88,89.17,1.92
2263,117 Ardfinnan,Tipperary,Southern,1030,92.46,93.81,1.53,95.08,9.3
2264,118 Ballybacon,Tipperary,Southern,393,86.18,90.13,0,89.93,0
2265,119 Ballyporeen,Tipperary,Southern,830,87.92,92.37,0.11,89.81,0
2266,120 Burncourt,Tipperary,Southern,376,89.95,92.82,0,92.6,0
2267,121 Caher,Tipperary,Southern,872,76.9,78.57,3.88,83.95,7.14
2268,122 Clogheen,Tipperary,Southern,793,83.12,87.21,1.68,90.01,3.08
2269,123 Coolagarranroe,Tipperary,Southern,469,89.16,93.16,0.19,92.08,0
2270,124 Derrygrath,Tipperary,Southern,592,91.22,93.84,0.46,92.96,0
2271,125 Kilcommon,Tipperary,Southern,1698,79.76,82.2,5.54,89.18,4.39
2272,126 Kilcoran,Tipperary,Southern,464,89.92,94.19,0,90.42,0
2273,127 Mortlestown,Tipperary,Southern,1103,64.35,66.1,12.19,79.49,5.58
2274,128 Newcastle,Tipperary,Southern,589,87,92.02,0.3,91.62,0
2275,129 Tubbrid,Tipperary,Southern,514,88.01,92.81,0,92.07,0
2276,130 Tullaghmelan,Tipperary,Southern,898,88.65,93.09,0.2,92.38,2.78
2277,131 Tullaghorton,Tipperary,Southern,251,91.27,94.55,0,93.86,0
2278,132 Ballyclerahan,Tipperary,Southern,926,88.7,94.54,0.48,93.97,2.22
2279,133 Clonmel Rural,Tipperary,Southern,4437,80.34,83.4,7.88,89.12,3.62
2280,134 Inishlounaght,Tipperary,Southern,2784,84.96,87.49,4.39,88.45,3.73
2281,135 Kilcash,Tipperary,Southern,717,88.3,92.24,0.99,90.66,0
2282,137/136 Kilsheelan/Killaloan,Tipperary,Southern,1329,92.04,94.6,1.59,92.4,5.63
2283,138 Kiltinan,Tipperary,Southern,290,89.51,93.52,0.31,90.96,0
2284,139 Lisronagh,Tipperary,Southern,801,88.9,93.01,0.55,90.72,2.17
2285,140 Anner,Tipperary,Southern,364,87.5,90.87,0,90.63,0
2286,141 Ballingarry,Tipperary,Southern,681,90.92,92.92,0.8,90.62,0
2287,142 Ballyphilip,Tipperary,Southern,371,89.61,94.93,0,93.01,0
2288,143 Buolick,Tipperary,Southern,602,92.76,95.07,1.39,96.01,10
2289,144 Crohane,Tipperary,Southern,231,92.77,93.57,0,90.04,0
2290,145 Farranrory,Tipperary,Southern,442,92.66,94.55,0,92.48,0
2291,146 Fennor,Tipperary,Southern,494,91.65,94.62,0.93,93.69,4.55
2292,147 Kilcooly,Tipperary,Southern,266,91.72,95.17,0,77.66,0
2293,148 Kilvemnon,Tipperary,Southern,400,93.46,94.86,0,91.92,0
2294,149 Modeshil,Tipperary,Southern,304,89.15,91.2,0.29,88.79,0
2295,150 Mullinahone,Tipperary,Southern,756,87.8,92.1,0,93.62,0
2296,151 New Birmingham,Tipperary,Southern,399,91.72,94.48,0.23,94.02,0
2297,152 Poyntstown,Tipperary,Southern,163,93.14,94.29,0,96.07,0
2298,153 Ballycarron,Tipperary,Southern,297,86.09,88.99,0,90.2,0
2299,154 Ballygriffin,Tipperary,Southern,239,95.98,97.59,0.4,95.6,0
2300,155 Ballykisteen,Tipperary,Southern,634,85.1,90.87,1.48,86.8,6.98
2301,156 Bansha,Tipperary,Southern,757,88.54,93.33,0.94,92.86,4.44
2302,157 Bruis,Tipperary,Southern,298,91.98,93.52,0,93.56,0
2303,158 Cappagh,Tipperary,Southern,813,90.43,94.88,0,94.82,0
2304,159 Clonbeg,Tipperary,Southern,620,85.87,90.86,1.11,87.67,0
2305,160 Cullen,Tipperary,Southern,256,90.78,91.13,1.06,91.13,0
2306,161 Curraheen,Tipperary,Southern,262,91.93,95.44,0,92.98,0
2307,162 Donohill,Tipperary,Southern,564,87.99,92.67,0,92.24,2.94
2308,163 Drumwood,Tipperary,Southern,496,89.53,92.06,1.26,93.02,0
2309,164 Emly,Tipperary,Southern,634,87.69,91.15,0.97,91.5,6.67
2310,165 Glengar,Tipperary,Southern,246,90.11,91.94,0,91.21,0
2311,166 Golden,Tipperary,Southern,685,85.73,89.86,0,91.52,16.28
2312,167 Kilfeakle,Tipperary,Southern,416,91.43,95.38,0.88,97.4,0
2313,168 Killadriffe,Tipperary,Southern,482,90.94,94.15,0,94.18,0
2314,169 Kilmucklin,Tipperary,Southern,511,91.91,95.32,0.18,92.16,0
2315,170 Lattin,Tipperary,Southern,473,90.61,94.25,0.19,93.73,0
2316,171 Rathlynin,Tipperary,Southern,362,93.54,94.57,0.52,95.69,0
2317,172 Rodus,Tipperary,Southern,238,93.33,94.9,0,92.94,0
2318,173 Shronell,Tipperary,Southern,379,94.28,96.77,0,97.02,0
2319,174 Solloghodbeg,Tipperary,Southern,222,93.67,94.51,0,92.02,0
2320,175 Templeneiry,Tipperary,Southern,374,87.38,91.59,0,89.95,0
2321,176 Thomastown,Tipperary,Southern,357,89.47,92.23,0,91.27,0
2322,177 Tipperary Rural,Tipperary,Southern,1884,86.86,88.8,2.81,90.45,4.95
2323,001 Ballybeg North,Waterford City,Southern,2343,84.04,85.33,3.44,83.97,0.91
2324,701 002/006 Ballybeg South/Ballynaneashagh,Waterford City,Southern,221,89.84,92.68,2.85,76.43,0
2325,003 Ballybricken West,Waterford City,Southern,113,86.92,85.38,7.69,71.54,15.38
2326,004 Ballymaclode,Waterford City,Southern,1129,88,94.54,0,87.21,1.11
2327,005 Ballynakill,Waterford City,Southern,1764,82.47,85.93,1.08,82.23,1.56
2328,007 Ballytruckle,Waterford City,Southern,5031,85.2,86.55,2.46,84.59,2.17
2329,008 Bilberry,Waterford City,Southern,450,64.94,62.77,10.53,69.78,3.03
2330,009 Centre A,Waterford City,Southern,324,59.45,60.37,10.09,57.14,3.03
2331,010 Centre B,Waterford City,Southern,174,75,73.28,3.88,70.39,3.28
2332,011 Cleaboy,Waterford City,Southern,2273,88.41,90.82,2.84,91.11,5.56
2333,012 Custom House A,Waterford City,Southern,215,74.91,75.96,3.48,75.61,8.62
2334,013 Custom House B,Waterford City,Southern,97,46.41,44.98,1.91,42.72,4.65
2335,014 Farranshoneen,Waterford City,Southern,4461,82.06,87.82,1.66,83.09,3.27
2336,015 Ferrybank,Waterford City,Southern,805,88.85,90.84,1.77,91.55,7.58
2337,016 Gracedieu,Waterford City,Southern,1012,82.01,83.47,2.67,81.52,2.11
2338,017 Grange North,Waterford City,Southern,858,92.16,92.91,1.07,91.11,0
2339,018 Grange South,Waterford City,Southern,2250,85.2,87.69,1.93,84.41,2.69
2340,019 Grange Upper,Waterford City,Southern,1709,73.79,74.74,3.41,75.63,3.27
2341,020 Kilbarry,Waterford City,Southern,774,78.98,77.45,4.8,80.65,3.19
2342,021 Kingsmeadow,Waterford City,Southern,948,88.35,89.66,1.68,87.7,1.08
2343,022 Larchville,Waterford City,Southern,873,92.97,90.42,0.64,88.54,0
2344,023 Lisduggan,Waterford City,Southern,956,90.87,92.4,1.05,91.73,1.61
2345,024 Military Road,Waterford City,Southern,740,90.35,92.67,0.49,88.31,6.12
2346,025 Morrisson's Avenue East,Waterford City,Southern,444,79.29,81.61,6.79,86.07,3.13
2347,026 Morrisson's Avenue West,Waterford City,Southern,283,95.93,95.59,0,90.85,0
2348,027 Morrisson's Road,Waterford City,Southern,463,91.32,92.7,1.38,90.75,0
2349,028 Mount Sion,Waterford City,Southern,566,76.8,74.63,6.78,76.57,4.52
2350,029 Newport's Square,Waterford City,Southern,484,87.05,88.13,1.8,87.41,2.94
2351,030 Newtown,Waterford City,Southern,969,90.99,93.99,0.66,80.47,8.16
2352,031 Park,Waterford City,Southern,875,65.69,67.12,9.83,64.47,5.63
2353,032 Poleberry,Waterford City,Southern,819,78.45,80.46,4.69,80,3.74
2354,033 Roanmore,Waterford City,Southern,727,89.31,89.68,1.35,83.66,5.33
2355,034 Shortcourse,Waterford City,Southern,234,85.4,91.24,0.73,87.59,0
2356,035 Slievekeale,Waterford City,Southern,558,94.42,94.75,0.17,90.54,0
2357,036 The Glen,Waterford City,Southern,292,53.78,51.38,16.57,70.67,6.16
2358,037 Ticor North,Waterford City,Southern,1929,89.55,91.09,2.41,92.14,3.57
2359,038 Ticor South,Waterford City,Southern,352,94.62,95.97,0,92.49,0
2360,001 Dungarvan No. 1 Urban,Waterford County,Southern,3825,82.49,84.24,5.76,88.72,4.67
2361,002 Dungarvan No. 2 Urban,Waterford County,Southern,2793,85.99,89.9,4.06,92.12,3.53
2362,003 Ballydurn,Waterford County,Southern,166,92.22,94.44,0,94.44,0
2363,004 Carrickbeg Rural,Waterford County,Southern,413,93.02,97.52,0.23,95.73,12.5
2364,005 Clonea,Waterford County,Southern,410,94.69,95.84,0,92.61,7.69
2365,006 Fenoagh,Waterford County,Southern,209,89.32,92.31,0,95.3,0
2366,007 Glen,Waterford County,Southern,402,90.34,92.58,0,93.76,17.39
2367,008 Kilmeadan,Waterford County,Southern,671,92.42,95.04,0,91.77,0
2368,009 Mothel,Waterford County,Southern,430,91.68,93.82,0.43,96.41,0
2369,010 Portlaw,Waterford County,Southern,1446,90.83,92.09,1.7,89.92,5.13
2370,011 Rathgormuck,Waterford County,Southern,178,90.36,93.4,0,94.92,0
2371,012 Ross,Waterford County,Southern,266,93.01,95.8,0.7,96.5,0
2372,013 Ballymacarbry,Waterford County,Southern,432,92.31,96.37,0,92.98,0
2373,014 Graignagower,Waterford County,Southern,461,90.39,93.73,0.78,92.22,0
2374,015 Gurteen,Waterford County,Southern,324,88.28,92.92,0.54,90.43,0
2375,016 Kilmacomma,Waterford County,Southern,447,91.41,95.3,0,93.48,0
2376,017 Kilronan,Waterford County,Southern,201,92.2,93.58,2.75,94.04,0
2377,018 St. Mary's,Waterford County,Southern,660,91.03,96,0,92.01,0
2378,019 Aird Mh—r,Waterford County,Southern,175,91.62,94.24,0,85.57,0
2379,020 Baile Mhac Airt,Waterford County,Southern,305,86.89,90.88,0,90.03,0
2380,021 Bohadoon,Waterford County,Southern,249,93.61,96.24,0,99.25,0
2381,022 Cappagh,Waterford County,Southern,327,88.62,88.08,0.54,90.27,14.29
2382,023 Carriglea,Waterford County,Southern,515,91.8,95.54,0,93.06,0
2383,024 Clonea,Waterford County,Southern,1820,87.84,92.37,1.35,92.18,2.5
2384,025 Colligan,Waterford County,Southern,568,86.85,90.21,0.92,90,2.78
2385,026 Coumaraglin,Waterford County,Southern,210,88.24,92.44,0,93.72,0
2386,027 Dromana,Waterford County,Southern,639,83.86,87.4,2.62,86.54,2.5
2387,028 Dromore,Waterford County,Southern,203,78.68,84.88,1.16,82.24,5.88
2388,029 Dungarvan Rural,Waterford County,Southern,1521,81.73,83.45,5.32,90.63,5.42
2389,030 Keereen,Waterford County,Southern,201,88.55,91.63,1.76,91.63,0
2390,031 Knockaunbrandaun,Waterford County,Southern,193,91.9,96.19,0,93.36,16.67
2391,032 Modelligo,Waterford County,Southern,283,87.89,93.48,0.31,92.35,0
2392,033 Mountstuart,Waterford County,Southern,84,91.3,97.83,0,95.65,0
2393,034 An Rinn,Waterford County,Southern,1193,89.77,94.28,0.3,92.44,3.17
2394,035 Seskinan,Waterford County,Southern,388,85.84,88.5,1.55,92.09,0
2395,036 Whitechurch,Waterford County,Southern,193,89.77,93.02,0,95.83,0
2396,037 Annestown,Waterford County,Southern,742,90.93,93.63,0,88.48,0
2397,038 Ballylaneen,Waterford County,Southern,247,94.27,96.95,0,92.75,0
2398,039 Carrigcastle,Waterford County,Southern,248,88.57,93.57,0,93.26,0
2399,040 Comeragh,Waterford County,Southern,436,91.79,94.95,0,90.15,0
2400,041 Dunhill,Waterford County,Southern,240,90.91,95.45,0.76,86.84,0
2401,042 Fews,Waterford County,Southern,303,90.72,93.71,0,86.61,0
2402,043 Fox's Castle,Waterford County,Southern,390,91.12,94.39,0.23,93.98,0
2403,044 Gardenmorris,Waterford County,Southern,379,91.11,95.67,0,89.18,4.17
2404,045 Georgestown,Waterford County,Southern,165,92.18,94.41,0,91.4,0
2405,046 Kilbarrymeaden,Waterford County,Southern,361,91.39,92.66,0,92.41,0
2406,047 Kilmacthomas,Waterford County,Southern,1263,90.73,93.61,0.93,92.13,4.55
2407,048 Knockmahon,Waterford County,Southern,356,91.28,95.38,0,92.07,0
2408,049 Mountkennedy,Waterford County,Southern,404,90.38,95.75,0,92.87,5.88
2409,050 Newtown,Waterford County,Southern,430,92.27,96.14,0.64,95.3,0
2410,051 Stradbally,Waterford County,Southern,651,84.88,88.79,0,81.87,0
2411,052 Tinnasaggart,Waterford County,Southern,86,87.76,92.86,0,89.8,#DIV/0!
2412,053 Ballyduff,Waterford County,Southern,250,85.32,89.08,1.37,89.49,0
2413,054 Ballyhane,Waterford County,Southern,404,89.78,91.11,0.44,92.73,0
2414,055 Ballyin,Waterford County,Southern,445,86.58,91.44,0.39,87.64,0
2415,056 Ballynamult,Waterford County,Southern,153,88.95,92.44,0.58,95.43,0
2416,057 Ballysaggartmore,Waterford County,Southern,297,89.46,90.06,0,91.39,0
2417,058 Cappoquin,Waterford County,Southern,1075,83.08,85.94,4.95,88.03,6.98
2418,059 Castlerichard,Waterford County,Southern,433,87.65,91.3,0,89.76,0
2419,060 Drumroe,Waterford County,Southern,210,84,84.4,0,83.91,0
2420,061 Gortnapeaky,Waterford County,Southern,171,90,92.11,0.53,94.24,0
2421,062 Kilcockan,Waterford County,Southern,167,85.2,85.71,0,84.69,0
2422,063 Kilwatermoy East,Waterford County,Southern,88,85.44,87.38,0.97,78.1,0
2423,064 Kilwatermoy West,Waterford County,Southern,163,90.56,93.89,0,87.98,0
2424,065 Lismore Rural,Waterford County,Southern,999,84.66,89.75,1.61,85.67,0
2425,066 Lismore Urban,Waterford County,Southern,579,80.98,86.15,0.98,80.88,10
2426,067 Mocollop,Waterford County,Southern,200,86.96,88.7,0,85.41,0
2427,068 Modelligo,Waterford County,Southern,274,91.33,95.33,0,94.02,0
2428,069 Tallow,Waterford County,Southern,1101,86.97,89.26,3,90.24,3.33
2430,071 Drumcannon,Waterford County,Southern,334,91.26,95.36,0,91.8,0
2431,072 Faithlegg (part),Waterford County,Southern,1838,88.62,93.92,0.19,89.45,0
2432,073 Islandikane,Waterford County,Southern,1799,88.84,93.88,0.2,89.77,1.54
2434,075 Killea,Waterford County,Southern,1153,87.22,90.77,1.66,84.34,1.18
2435,076 Killoteran,Waterford County,Southern,549,93.05,96.27,0,93.76,5.26
2436,077 Kilmacleague,Waterford County,Southern,381,94.07,95.56,0,91.6,0
2437,078 Kilmeadan,Waterford County,Southern,727,92.38,95.55,0,91.36,0
2438,079 Newcastle,Waterford County,Southern,450,90.73,92.74,0,93.35,0
2439,080 Pembrokestown,Waterford County,Southern,456,93.25,96.11,0.82,87.65,0
2440,081 Rathmoylan,Waterford County,Southern,908,83.38,87.33,1.84,82.34,3.57
